Timestamp,voltage_1,voltage_2,voltage_3
42669.6908028063,0.037777,-0.000646,0.251941
42669.6908028179,0.035902,-0.000334,0.251629
42669.6908028294,0.033089,-0.000334,0.251941
42669.690802841,0.028714,-0.000334,0.251004
42669.6908028526,0.025901,-2.2e-05,0.251629
42669.6908028641,0.024026,-0.000334,0.251316
42669.6908028757,0.023401,-2.2e-05,0.251316
42669.6908028873,0.0209,-0.000334,0.252566
42669.6908028989,0.021838,-0.000334,0.251629
42669.6908029105,0.022776,-0.000334,0.251629
42669.690802922,0.026214,-0.000958,0.253816
42669.6908029336,0.027151,-0.000646,0.251629
42669.6908029452,0.030589,-0.000334,0.253816
42669.6908029567,0.034965,-2.2e-05,0.252879
42669.6908029683,0.037152,-0.000334,0.252566
42669.6908029799,0.03934,-0.000334,0.251629
42669.6908029915,0.040278,0.000291,0.251004
42669.690803003,0.04184,-2.2e-05,0.250691
42669.6908030146,0.041215,-0.000334,0.250691
42669.6908030262,0.04059,0.000291,0.251316
42669.6908030378,0.03809,-2.2e-05,0.251941
42669.6908030493,0.03559,-0.000334,0.251316
42669.6908030609,0.032464,-0.000334,0.252254
42669.6908030725,0.028401,-2.2e-05,0.251941
42669.6908030841,0.025901,0.000291,0.251316
42669.6908030956,0.023713,-2.2e-05,0.251941
42669.6908031072,0.022463,-2.2e-05,0.252254
42669.6908031188,0.021838,-0.000334,0.252254
42669.6908031304,0.022151,-0.000334,0.252566
42669.6908031419,0.022776,-0.000334,0.252566
42669.6908031535,0.025588,-0.000646,0.254753
42669.6908031651,0.027151,-0.000958,0.254753
42669.6908031767,0.030276,-2.2e-05,0.254128
42669.6908031882,0.034339,-0.000334,0.253816
42669.6908031998,0.03684,-2.2e-05,0.252879
42669.6908032114,0.038715,-2.2e-05,0.251004
42669.6908032229,0.039653,-0.000334,0.251316
42669.6908032345,0.041528,-0.000646,0.251941
42669.6908032461,0.040903,-0.000334,0.251316
42669.6908044528,0.029651,-2.2e-05,0.253503
42669.6908044644,0.026214,-0.000646,0.253191
42669.6908044759,0.023088,-0.000334,0.253191
42669.6908044875,0.0209,-0.000334,0.253191
42669.6908044991,0.019963,-0.000334,0.253816
42669.6908045107,0.018088,0.000291,0.253503
42669.6908045222,0.0184,-2.2e-05,0.253816
42669.6908045338,0.019338,-0.000334,0.251629
42669.6908045454,0.022463,-0.000646,0.252566
42669.690804557,0.024338,0.000291,0.251316
42669.6908045685,0.026839,-0.001271,0.257566
42669.6908045801,0.030902,-2.2e-05,0.254753
42669.6908045917,0.034027,-2.2e-05,0.254441
42669.6908046033,0.036527,-0.000334,0.253503
42669.6908046148,0.03684,-0.000646,0.253191
42669.6908046264,0.038715,-2.2e-05,0.252879
42669.690804638,0.03809,-0.000334,0.252566
42669.6908046496,0.037465,-2.2e-05,0.252254
42669.6908046611,0.034027,-2.2e-05,0.251316
42669.6908046727,0.032152,0.000291,0.252254
42669.6908046843,0.029651,-0.000646,0.252566
42669.6908046959,0.025588,-0.000334,0.252879
42669.6908047074,0.023088,-0.000334,0.253503
42669.690804719,0.0209,-0.000334,0.253503
42669.6908047306,0.019338,-2.2e-05,0.253503
42669.6908047422,0.01715,-0.000334,0.253816
42669.6908047537,0.018088,-0.000334,0.254441
42669.6908047653,0.019025,-2.2e-05,0.251941
42669.6908047769,0.021525,-0.000646,0.251941
42669.6908047884,0.023713,0.000291,0.253191
42669.6908048,0.025901,-0.001271,0.251941
42669.6908048116,0.030902,-0.000334,0.255378
42669.6908048232,0.033089,-0.000334,0.255378
42669.6908048347,0.03559,-0.000646,0.254753
42669.6908048463,0.035902,-2.2e-05,0.253503
42669.6908048579,0.03809,-0.000334,0.252879
42669.6908048695,0.037465,-2.2e-05,0.253191
42669.690804881,0.037152,-2.2e-05,0.251941
42669.6908048926,0.034027,-2.2e-05,0.251316
42669.6908049042,0.031839,-2.2e-05,0.253503
42669.6908049158,0.028714,-2.2e-05,0.252566
42669.6908049273,0.025276,-2.2e-05,0.253503
42669.6908049389,0.022151,-0.000646,0.254128
42669.6908049505,0.01965,-0.000334,0.254441
42669.6908049621,0.019338,-0.000334,0.253816
42669.6908049736,0.01715,-0.000334,0.254128
42669.6908049852,0.017463,-0.000646,0.253503
42669.6908049968,0.019025,-2.2e-05,0.251629
42669.6908050084,0.021525,-0.000334,0.251629
42669.6908050199,0.023088,-0.000646,0.256628
42669.6908050315,0.026214,0.000915,0.251004
42669.6908050431,0.029964,-0.000334,0.255066
42669.6908050547,0.032777,-2.2e-05,0.254753
42669.6908050662,0.034652,-2.2e-05,0.254128
42669.6908050778,0.03559,-0.000334,0.252879
42669.6908050894,0.037152,-0.000334,0.252566
42669.6908051009,0.037152,-0.000334,0.253191
42669.6908051125,0.035902,-0.000334,0.252254
42669.6908051241,0.033089,-0.000334,0.252254
42669.6908051357,0.031214,-2.2e-05,0.253503
42669.6908051472,0.028401,-0.000334,0.253191
42669.6908051588,0.024338,-2.2e-05,0.253816
42669.6908051704,0.021525,-0.000646,0.254128
42669.690805182,0.019338,-0.000334,0.254128
42669.6908051935,0.0184,-0.000334,0.253816
42669.6908052051,0.016837,-0.000334,0.253816
42669.6908052167,0.016525,-2.2e-05,0.254128
42669.6908052283,0.017775,-0.000334,0.252254
42669.6908052398,0.020588,-0.000334,0.251316
42669.6908052514,0.022776,0.000291,0.252254
42669.690805263,0.025276,-0.000958,0.252879
42669.6908052746,0.029651,-2.2e-05,0.253503
42669.6908052861,0.032777,-2.2e-05,0.254128
42669.6908052977,0.034652,-0.000646,0.254128
42669.6908053093,0.035277,-0.000334,0.253191
42669.6908053209,0.037152,-2.2e-05,0.252879
42669.6908053324,0.03684,-2.2e-05,0.253191
42669.690805344,0.036215,-2.2e-05,0.252566
42669.6908053556,0.032777,-0.000334,0.253816
42669.6908053672,0.031214,-2.2e-05,0.253503
42669.6908053787,0.027776,-0.000334,0.253816
42669.6908053903,0.024026,-0.000334,0.253503
42669.6908054019,0.021838,-0.000334,0.253816
42669.6908054135,0.019025,-2.2e-05,0.255378
42669.690805425,0.0184,-2.2e-05,0.254441
42669.6908054366,0.016212,-2.2e-05,0.254441
42669.6908054482,0.016212,-2.2e-05,0.254441
42669.6908054597,0.017463,-0.000334,0.252879
42669.6908054713,0.020588,-2.2e-05,0.251004
42669.6908054829,0.021838,-0.000334,0.250379
42669.6908054945,0.024651,-0.000334,0.256003
42669.690805506,0.029026,-0.000334,0.256628
42669.6908055176,0.031839,0.000291,0.255066
42669.6908055292,0.034027,0.000291,0.254128
42669.6908055408,0.034652,0.000291,0.253816
42669.6908055523,0.037152,-0.000334,0.253503
42669.6908055639,0.03684,-2.2e-05,0.253503
42669.6908055755,0.03559,-2.2e-05,0.253503
42669.6908055871,0.032464,-0.000334,0.252879
42669.6908055986,0.030589,-2.2e-05,0.254753
42669.6908068436,0.013712,-0.000334,0.255066
42669.6908068551,0.016212,-0.000646,0.253503
42669.6908068667,0.018713,-0.000334,0.252566
42669.6908068783,0.0209,-2.2e-05,0.254128
42669.6908068899,0.024338,-0.000334,0.253503
42669.6908069014,0.028089,-0.000334,0.261316
42669.690806913,0.030276,-0.000334,0.255378
42669.6908069246,0.031527,-0.000334,0.255066
42669.6908069362,0.033402,-2.2e-05,0.254441
42669.6908069477,0.033714,-2.2e-05,0.253816
42669.6908069593,0.032464,-2.2e-05,0.254753
42669.6908069709,0.030276,-2.2e-05,0.254753
42669.6908069825,0.028401,-0.000334,0.254128
42669.690806994,0.025588,-2.2e-05,0.255066
42669.6908070056,0.022151,-0.000334,0.255066
42669.6908070172,0.0184,-0.000334,0.255066
42669.6908070288,0.0159,-0.000646,0.255378
42669.6908070403,0.014337,-0.000334,0.254753
42669.6908070519,0.0134,-0.000334,0.255378
42669.6908070635,0.013087,-2.2e-05,0.254753
42669.6908070751,0.0134,-0.000334,0.255066
42669.6908070866,0.016212,-0.000334,0.254128
42669.6908070982,0.0184,-0.000334,0.252254
42669.6908071098,0.020275,-2.2e-05,0.251629
42669.6908071213,0.023713,0.000291,0.251316
42669.6908071329,0.028089,-0.000334,0.255691
42669.6908071445,0.030589,-0.000334,0.257878
42669.6908071561,0.031214,-0.000334,0.253816
42669.6908071676,0.033089,-2.2e-05,0.254128
42669.6908071792,0.033089,-0.000334,0.254753
42669.6908071908,0.032152,-2.2e-05,0.255066
42669.6908072024,0.030276,-2.2e-05,0.254441
42669.6908072139,0.028089,-0.000334,0.254128
42669.6908072255,0.025276,-0.000646,0.254441
42669.6908072371,0.022151,-0.000646,0.254128
42669.6908072487,0.018088,-0.000334,0.257878
42669.6908072602,0.016212,-2.2e-05,0.252254
42669.6908072718,0.014337,-2.2e-05,0.254441
42669.6908072834,0.012774,-0.000958,0.258191
42669.690807295,0.011837,-0.001271,0.256628
42669.6908073065,0.013087,-0.000334,0.254753
42669.6908073181,0.015587,-2.2e-05,0.255066
42669.6908073297,0.018088,-2.2e-05,0.253503
42669.6908073413,0.020275,-2.2e-05,0.251316
42669.6908073528,0.023401,-2.2e-05,0.251629
42669.6908073644,0.027151,0.000291,0.251004
42669.690807376,0.029339,-0.000646,0.253816
42669.6908073875,0.031214,-0.000334,0.253503
42669.6908073991,0.032152,-0.000646,0.254441
42669.6908074107,0.032152,-0.000334,0.254128
42669.6908074223,0.032152,-0.000334,0.254753
42669.6908074338,0.029651,0.000291,0.256316
42669.6908074454,0.027776,-0.000334,0.254441
42669.690807457,0.024963,-2.2e-05,0.252254
42669.6908074686,0.021525,-0.000646,0.259128
42669.6908074801,0.018088,0.000915,0.255378
42669.6908074917,0.01465,-0.001895,0.257253
42669.6908075033,0.014337,0.000291,0.252879
42669.6908075149,0.012149,-0.000334,0.257878
42669.6908075264,0.011524,-0.000334,0.253191
42669.690807538,0.012774,-0.000334,0.252879
42669.6908075496,0.015275,-0.000334,0.253503
42669.6908075612,0.017463,-2.2e-05,0.254753
42669.6908075727,0.01965,-0.000646,0.252254
42669.6908075843,0.023088,-0.000334,0.251629
42669.6908075959,0.026526,-0.000646,0.251629
42669.6908076075,0.029026,-0.000958,0.254753
42669.690807619,0.030902,0.000291,0.254753
42669.6908076306,0.031839,-0.000334,0.261003
42669.6908076422,0.031839,-0.000646,0.261003
42669.6908076538,0.031214,-0.000646,0.250379
42669.6908076653,0.028714,-2.2e-05,0.256628
42669.6908076769,0.027464,0.000915,0.253503
42669.6908076885,0.024026,-0.000958,0.255691
42669.6908077,0.020588,-2.2e-05,0.256628
42669.6908077116,0.01715,-0.000334,0.254441
42669.6908077232,0.01465,0.000291,0.253503
42669.6908077348,0.0134,-0.000334,0.251004
42669.6908077463,0.012149,-0.000334,0.250691
42669.6908077579,0.011837,-0.000334,0.252879
42669.6908077695,0.012149,-2.2e-05,0.252254
42669.6908077811,0.014962,-0.000334,0.254753
42669.6908077926,0.017463,-0.000958,0.254753
42669.6908078042,0.01965,-0.000334,0.254128
42669.6908078158,0.022463,-0.000334,0.253191
42669.6908078274,0.026214,-0.000334,0.252254
42669.6908078389,0.028714,-2.2e-05,0.251316
42669.6908078505,0.029651,-0.000646,0.253191
42669.6908078621,0.030902,-0.000334,0.251941
42669.6908078737,0.031527,-0.000334,0.251316
42669.6908078852,0.030589,-0.000334,0.255378
42669.6908078968,0.028401,-0.000334,0.254441
42669.6908079084,0.026526,-0.000646,0.253816
42669.69080792,0.024026,0.000291,0.252566
42669.6908079315,0.020588,-0.000646,0.251316
42669.6908079431,0.016837,-0.000646,0.252254
42669.6908079547,0.014337,-2.2e-05,0.250379
42669.6908079663,0.013087,-2.2e-05,0.251629
42669.6908079778,0.011837,-2.2e-05,0.250379
42669.6908079894,0.010899,-0.000334,0.251941
42669.690809229,0.027464,-2.2e-05,0.254753
42669.6908092405,0.029026,-0.000334,0.254441
42669.6908092521,0.028401,-0.000334,0.254753
42669.6908092637,0.026839,0.000291,0.254753
42669.6908092752,0.024338,-0.000334,0.255378
42669.6908092868,0.021838,-0.000334,0.255378
42669.6908092984,0.018713,-0.000334,0.255378
42669.69080931,0.014337,-0.000334,0.255066
42669.6908093215,0.012149,-0.000334,0.254753
42669.6908093331,0.009649,-2.2e-05,0.255378
42669.6908093447,0.009024,-0.000334,0.255378
42669.6908093563,0.008086,-0.000334,0.255378
42669.6908093678,0.008086,-0.000334,0.255691
42669.6908093794,0.009962,-0.000334,0.253816
42669.690809391,0.0134,-0.000334,0.252566
42669.6908094026,0.014337,-0.000334,0.250691
42669.6908094141,0.017463,-2.2e-05,0.251629
42669.6908094257,0.021525,-0.000646,0.253816
42669.6908094373,0.023401,-0.000958,0.258503
42669.6908094489,0.026214,-2.2e-05,0.255066
42669.6908094604,0.026839,-2.2e-05,0.255066
42669.690809472,0.028714,-2.2e-05,0.255066
42669.6908094836,0.028089,-2.2e-05,0.255691
42669.6908094952,0.026214,-0.000334,0.254441
42669.6908095067,0.023088,-2.2e-05,0.255066
42669.6908095183,0.021838,-2.2e-05,0.255378
42669.6908095299,0.018088,-0.000334,0.255066
42669.6908095414,0.014025,-0.000334,0.255378
42669.690809553,0.011837,-0.000334,0.254753
42669.6908095646,0.009337,-0.000958,0.254128
42669.6908095762,0.008712,-2.2e-05,0.254753
42669.6908095878,0.007149,-0.000646,0.256941
42669.6908095993,0.008086,-2.2e-05,0.254753
42669.6908096109,0.009337,-0.000334,0.254753
42669.6908096225,0.011837,-2.2e-05,0.253191
42669.690809634,0.014025,-2.2e-05,0.251941
42669.6908096456,0.016837,-0.000334,0.252254
42669.6908096572,0.021213,-0.000334,0.253816
42669.6908096688,0.023401,-0.000334,0.260691
42669.6908096803,0.025276,-0.000334,0.255378
42669.6908096919,0.026839,-0.000334,0.254753
42669.6908097035,0.028401,-0.000334,0.255378
42669.6908097151,0.027151,-0.000334,0.255066
42669.6908097266,0.025901,-2.2e-05,0.255378
42669.6908097382,0.023088,0.000291,0.255691
42669.6908097498,0.021213,-0.000334,0.255378
42669.6908097614,0.017775,-0.000334,0.255378
42669.6908097729,0.013087,-0.000334,0.255066
42669.6908097845,0.011212,-0.000334,0.255066
42669.6908097961,0.009337,-0.000334,0.254753
42669.6908098077,0.008399,-2.2e-05,0.255691
42669.6908098192,0.006524,-2.2e-05,0.254753
42669.6908098308,0.007461,-2.2e-05,0.255691
42669.6908098424,0.008086,-0.000334,0.255066
42669.6908098539,0.011837,-0.000334,0.253191
42669.6908098655,0.0134,-0.000334,0.252566
42669.6908098771,0.016525,-0.000334,0.251316
42669.6908098887,0.020588,-0.000646,0.253191
42669.6908099002,0.024026,0.001227,0.252254
42669.6908099118,0.024963,0.000291,0.255378
42669.6908099234,0.025901,-2.2e-05,0.255378
42669.690809935,0.027151,-0.000334,0.255378
42669.6908099465,0.026839,-0.000334,0.255378
42669.6908099581,0.025588,-0.000334,0.255691
42669.6908099697,0.023088,-0.000646,0.254753
42669.6908099813,0.020588,-0.000646,0.255066
42669.6908099928,0.017463,-0.000334,0.254128
42669.6908100044,0.013087,-0.000334,0.254753
42669.690810016,0.011212,-0.000334,0.254753
42669.6908100276,0.008712,-0.000334,0.255378
42669.6908100391,0.007774,-0.000646,0.255378
