Timestamp,voltage_1,voltage_2,voltage_3
42669.676863371,0.198108,-0.000334,0.219442
42669.6768633826,0.197483,-2.2e-05,0.217567
42669.6768633941,0.198421,-0.000646,0.229129
42669.6768634057,0.197796,-2.2e-05,0.221941
42669.6768634173,0.197796,-0.000334,0.221316
42669.6768634289,0.197796,-2.2e-05,0.221941
42669.6768634404,0.197483,-0.000334,0.222254
42669.676863452,0.198108,-2.2e-05,0.221629
42669.6768634636,0.197483,-2.2e-05,0.222566
42669.6768634752,0.19717,-0.000334,0.223191
42669.6768634867,0.197796,-0.000334,0.222566
42669.6768634983,0.197483,-0.000334,0.222566
42669.6768865701,0.197796,-0.000334,0.217254
42669.6768865817,0.198108,-2.2e-05,0.217879
42669.6768865933,0.197796,-0.000334,0.218192
42669.6768866049,0.197796,-0.000334,0.218504
42669.6768866164,0.198108,0.000291,0.217254
42669.676886628,0.197796,-0.000334,0.217567
42669.6768866396,0.197796,-0.000646,0.218504
42669.6768866511,0.198108,-0.000646,0.217567
42669.6768866627,0.197796,-0.000334,0.217879
42669.6768866743,0.197483,-0.000334,0.218192
42669.6768866859,0.197796,-0.000646,0.218817
42669.6768866975,0.197483,-0.000646,0.218817
42669.676886709,0.197796,-0.000334,0.217879
42669.6768867206,0.198421,-0.000958,0.223504
42669.6768867322,0.19717,-0.001271,0.219442
42669.6768867437,0.197796,-0.000334,0.222879
42669.6768867553,0.197796,-0.000334,0.221941
42669.6768867669,0.197483,-0.000646,0.220379
42669.6768867785,0.197796,-0.000334,0.218192
42669.67688679,0.197796,-0.000646,0.217254
42669.6768868016,0.197796,-2.2e-05,0.217879
42669.6768868132,0.197796,-0.000646,0.217879
42669.6768868248,0.197796,-2.2e-05,0.217254
42669.6768868363,0.197483,-0.000334,0.218192
42669.6768868479,0.197796,-0.000334,0.218817
42669.6768868595,0.197796,-0.000646,0.218817
42669.6768868711,0.197483,-0.000334,0.217879
42669.6768868826,0.198108,-0.000334,0.217567
42669.6768868942,0.197796,-0.000334,0.218504
42669.6768869058,0.197483,-0.000334,0.218192
42669.6768869174,0.197796,-0.000334,0.219129
42669.6768869289,0.197796,-0.000334,0.218504
42669.6768869405,0.197796,-0.000334,0.217567
42669.6768869521,0.197796,0.000291,0.217254
42669.6768869637,0.198733,-2.2e-05,0.225691
42669.6768869752,0.197796,-0.000646,0.222254
42669.6768869868,0.198108,-0.000334,0.222879
42669.6768869984,0.197796,-0.000334,0.221316
42669.6768870099,0.197796,-0.000334,0.219754
42669.6768870215,0.197483,-2.2e-05,0.217879
42669.6768870331,0.197796,-0.000334,0.217567
42669.6768870447,0.197483,-0.000334,0.217879
42669.6768870562,0.198108,-0.000646,0.217254
42669.6768870678,0.197796,-0.000334,0.216942
42669.6768870794,0.197796,-0.000646,0.218817
42669.676887091,0.197483,-0.000646,0.217879
42669.6768871025,0.198108,-0.000334,0.217254
42669.6768871141,0.197796,-0.000334,0.217567
42669.6768871257,0.197796,-0.000334,0.216942
42669.6768871373,0.197796,-0.000334,0.217879
42669.6768871488,0.197796,-0.000334,0.218817
42669.6768871604,0.197796,-0.000334,0.218504
42669.676887172,0.197796,-0.000958,0.217254
42669.6768871836,0.198421,-0.000334,0.222879
42669.6768871951,0.197796,0.000603,0.221316
42669.6768872067,0.198108,-0.000334,0.222254
42669.6768872183,0.198108,-0.000958,0.221629
42669.6768872299,0.198108,-0.000334,0.219754
42669.6768872414,0.197483,-0.000334,0.217879
42669.676887253,0.198108,-0.000334,0.217254
42669.6768872646,0.197796,-0.000334,0.216629
42669.6768872762,0.197796,-2.2e-05,0.216629
42669.6768872877,0.198108,-0.000334,0.218192
42669.6768872993,0.198108,-0.000334,0.218817
42669.6768873109,0.197483,-0.000334,0.217254
42669.6768873225,0.197483,-0.000334,0.217879
42669.676887334,0.197483,-0.000334,0.218504
42669.6768873456,0.198108,-0.000334,0.217567
42669.6768873572,0.197483,-0.000334,0.217879
42669.6768873687,0.197483,-0.000646,0.217879
42669.6768873803,0.197483,-0.000334,0.217879
42669.6768873919,0.197796,-2.2e-05,0.218817
42669.6768874035,0.198108,-0.000334,0.218504
42669.676887415,0.197796,-2.2e-05,0.217879
42669.6768874266,0.197796,-0.000646,0.219754
42669.6768874382,0.198108,-0.000334,0.222879
42669.6768874498,0.197483,-0.000646,0.221941
42669.6768874613,0.197483,-0.000334,0.220691
