Timestamp,voltage_1,voltage_2,voltage_3
42669.5743883585,0.168417,-0.000334,0.153818
42669.57438837,0.16873,-0.000334,0.15413
42669.5743883816,0.16998,-0.000334,0.154755
42669.5743883932,0.169667,-0.000334,0.153818
42669.5743884047,0.16873,-0.000646,0.153818
42669.5743884163,0.166542,-2.2e-05,0.153505
42669.5743884279,0.164979,-0.000334,0.15288
42669.5743884395,0.163417,-2.2e-05,0.15288
42669.574388451,0.160604,-2.2e-05,0.155692
42669.5743884626,0.158729,-0.000958,0.15538
42669.5743884742,0.156853,0.000291,0.150693
42669.5743884858,0.157166,-0.000334,0.158192
42669.5743884973,0.155291,0.000291,0.151943
42669.5743885089,0.156541,-2.2e-05,0.15413
42669.5743885205,0.156853,-0.000646,0.153818
42669.5743885321,0.158729,-2.2e-05,0.151318
42669.5743885436,0.160291,-0.000334,0.151943
42669.5743885552,0.162166,-0.000646,0.151318
42669.5743885668,0.165292,-0.000334,0.15413
42669.5743885784,0.168105,-2.2e-05,0.15788
42669.5743885899,0.16873,-0.000334,0.154443
42669.5743886015,0.169355,0.000291,0.15288
42669.5743886131,0.169667,-0.000646,0.153505
42669.5743886247,0.169667,-2.2e-05,0.153505
42669.5743886362,0.16873,-0.000646,0.154443
42669.5743886478,0.166542,-0.001271,0.156317
42669.5743886594,0.166229,-2.2e-05,0.15788
42669.5743886709,0.162792,-0.000334,0.152568
42669.5743886825,0.160604,-2.2e-05,0.155692
42669.5743886941,0.158416,-0.000334,0.153193
42669.5743887057,0.157166,0.000291,0.152255
42669.5743887173,0.156853,-0.000646,0.156317
42669.5743887288,0.155603,-2.2e-05,0.151005
42669.5743887404,0.155916,-0.000334,0.154755
42669.574388752,0.156541,-2.2e-05,0.153818
42669.5743887635,0.159354,-0.000334,0.153818
42669.5743887751,0.160291,-0.000334,0.152255
42669.5743887867,0.162479,-2.2e-05,0.150693
42669.5743887983,0.165292,-2.2e-05,0.152568
42669.5743888098,0.167167,-0.000958,0.154443
42669.5743888214,0.16873,-0.000334,0.155692
42669.574388833,0.169042,-0.000334,0.15538
42669.5743888446,0.16998,0.000603,0.152255
42669.5743888561,0.170292,-2.2e-05,0.156317
42669.5743888677,0.169042,-0.001583,0.155692
42669.5743888793,0.166542,-0.000646,0.15163
42669.5743888909,0.165292,-0.000646,0.156317
42669.5743889024,0.162792,-2.2e-05,0.152568
42669.574388914,0.160604,-0.000646,0.151943
42669.5743889256,0.158104,-0.000646,0.153818
42669.5743889372,0.157166,-2.2e-05,0.15163
42669.5743889487,0.156541,-0.000334,0.15288
42669.5743889603,0.155291,-0.000334,0.151943
42669.5743889719,0.156541,-0.000334,0.156317
42669.5743889835,0.156853,-0.000334,0.154755
42669.574388995,0.159041,-2.2e-05,0.154443
42669.5743890066,0.160604,-0.000334,0.152255
42669.5743890182,0.162479,-0.000646,0.152255
42669.5743890297,0.164979,-0.000646,0.152255
42669.5743890413,0.167167,-0.000334,0.15288
42669.5743890529,0.168105,-0.000334,0.15288
42669.5743890645,0.169042,-2.2e-05,0.15288
42669.574389076,0.170292,-0.000334,0.15413
42669.5743890876,0.16998,-0.000958,0.15538
42669.5743890992,0.16873,-0.000334,0.151943
42669.5743891108,0.166855,-0.000646,0.152255
42669.5743891223,0.165292,-0.000334,0.15288
42669.5743891339,0.162792,-0.000334,0.15163
42669.5743891455,0.160916,-0.000646,0.153193
42669.5743891571,0.158416,-0.000646,0.152255
42669.5743891686,0.156853,-2.2e-05,0.150068
42669.5743891802,0.156853,-0.000334,0.15288
42669.5743891918,0.155291,-0.000958,0.15288
42669.5743892034,0.156228,-0.001271,0.158817
42669.5743892149,0.156541,-0.000334,0.153818
42669.5743892265,0.159041,-0.000334,0.154443
42669.5743892381,0.160291,-2.2e-05,0.153193
42669.5743892497,0.162792,-0.000646,0.152568
42669.5743892612,0.164979,-0.000334,0.150693
42669.5743892728,0.167167,-0.000334,0.152255
42669.5743892844,0.168417,-0.000334,0.152255
42669.574389296,0.169355,-2.2e-05,0.152255
42669.5743893075,0.170292,-0.000334,0.152568
42669.5743893191,0.169667,-0.000334,0.153505
42669.5743893307,0.169355,-0.000334,0.152255
42669.5743893422,0.166542,-0.000646,0.15288
